id,book,par_num,100,class,title,text
NULL,p209,1915,100,bodytext,,
NULL,p209,1916,100,bodytext,,
NULL,p209,1917,100,bodytext,,
NULL,p209,1918,100,bodytext,,
NULL,p209,1919,100,centered,,
NULL,p209,1920,4,subhead,Sikkhāpadadaṇḍakammavatthukathāvaṇṇanā,
NULL,p209,1921,100,bodytext,,
NULL,p209,1922,100,centered,,
NULL,p209,1923,4,subhead,Anāpucchāvaraṇavatthuādikathāvaṇṇanā,
NULL,p209,1924,100,bodytext,,
NULL,p209,1925,100,centered,,
NULL,p209,1926,4,subhead,Paṇḍakavatthukathāvaṇṇanā,
NULL,p209,1927,100,bodytext,,
NULL,p209,1928,100,bodytext,,
NULL,p209,1929,100,centered,,
NULL,p209,1930,4,subhead,Theyyasaṃvāsakavatthukathāvaṇṇanā,
NULL,p209,1931,100,bodytext,,
NULL,p209,1932,100,bodytext,,
NULL,p209,1933,100,centered,,
NULL,p209,1934,4,subhead,Titthiyapakkantakakathāvaṇṇanā,
NULL,p209,1935,100,bodytext,,
NULL,p209,1936,100,centered,,
NULL,p209,1937,4,subhead,Tiracchānagatavatthukathāvaṇṇanā,
NULL,p209,1938,100,bodytext,,
NULL,p209,1939,100,centered,,
NULL,p209,1940,4,subhead,Mātughātakādivatthukathāvaṇṇanā,
NULL,p209,1941,100,bodytext,,
NULL,p209,1942,100,centered,,
NULL,p209,1943,4,subhead,Ubhatobyañjanakavatthukathāvaṇṇanā,
NULL,p209,1944,100,bodytext,,
NULL,p209,1945,100,centered,,
NULL,p209,1946,4,subhead,Anupajjhāyakādivatthukathāvaṇṇanā,
NULL,p209,1947,100,bodytext,,
NULL,p209,1948,100,bodytext,,
NULL,p209,1949,4,subhead,Apattakādivatthukathāvaṇṇanā,
NULL,p209,1950,100,bodytext,,
NULL,p209,1951,4,subhead,Hatthacchinnādivatthukathāvaṇṇanā,
NULL,p209,1952,100,bodytext,,
NULL,p209,1953,100,bodytext,,
NULL,p209,1954,100,bodytext,,
NULL,p209,1955,100,bodytext,,
NULL,p209,1956,100,gatha1,,
NULL,p209,1957,100,gathalast,,
NULL,p209,1958,100,bodytext,,
NULL,p209,1959,100,bodytext,,
NULL,p209,1960,100,gatha1,,
NULL,p209,1961,100,gathalast,,
NULL,p209,1962,100,bodytext,,
NULL,p209,1963,100,centered,,
NULL,p209,1964,4,subhead,Alajjīnissayavatthukathāvaṇṇanā,
NULL,p209,1965,100,bodytext,,
NULL,p209,1966,4,subhead,Gamikādinissayavatthukathāvaṇṇanā,
NULL,p209,1967,100,bodytext,,
NULL,p209,1968,100,bodytext,,
NULL,p209,1969,100,bodytext,,
NULL,p209,1970,100,bodytext,,
NULL,p209,1971,4,subhead,Upasampadāvidhikathāvaṇṇanā,
NULL,p209,1972,100,bodytext,,
NULL,p209,1973,4,subhead,Cattāronissayādikathāvaṇṇanā,
NULL,p209,1974,100,bodytext,,
NULL,p209,1975,100,bodytext,,
NULL,p209,1976,100,gatha1,,
NULL,p209,1977,100,gathalast,,
NULL,p209,1978,100,unindented,,
NULL,p209,1979,100,gatha1,,
NULL,p209,1980,100,gatha2,,
NULL,p209,1981,100,gatha3,,
NULL,p209,1982,100,gathalast,,
NULL,p209,1983,100,centered,,
NULL,p209,1984,4,subhead,2. Uposathakkhandhakavaṇṇanā,
NULL,p209,1985,4,subhead,Sannipātānujānanādikathāvaṇṇanā,
NULL,p209,1986,100,bodytext,,
NULL,p209,1987,100,bodytext,,
NULL,p209,1988,100,bodytext,,
NULL,p209,1989,100,bodytext,,
NULL,p209,1990,100,bodytext,,
NULL,p209,1991,100,bodytext,,
NULL,p209,1992,100,bodytext,,
NULL,p209,1993,100,bodytext,,
NULL,p209,1994,4,subhead,Sīmānujānanakathāvaṇṇanā,
NULL,p209,1995,100,bodytext,,
NULL,p209,1996,100,bodytext,,
NULL,p209,1997,100,bodytext,,
NULL,p209,1998,100,bodytext,,
NULL,p209,1999,100,bodytext,,
NULL,p209,2000,100,bodytext,,
NULL,p209,2001,100,bodytext,,
NULL,p209,2002,100,bodytext,,
NULL,p209,2003,100,bodytext,,
NULL,p209,2004,100,bodytext,,
NULL,p209,2005,100,centered,,
NULL,p209,2006,4,subhead,Uposathāgārādikathāvaṇṇanā,
NULL,p209,2007,100,bodytext,,
NULL,p209,2008,100,bodytext,,
NULL,p209,2009,4,subhead,Avippavāsasīmānujānanakathāvaṇṇanā,
NULL,p209,2010,100,bodytext,,
NULL,p209,2011,100,bodytext,,
NULL,p209,2012,4,subhead,Gāmasīmādikathāvaṇṇanā,
NULL,p209,2013,100,bodytext,,
NULL,p209,2014,100,bodytext,,
NULL,p209,2015,100,bodytext,,
NULL,p209,2016,100,bodytext,,
NULL,p209,2017,100,gatha1,,
NULL,p209,2018,100,gathalast,,
NULL,p209,2019,100,gatha1,,
NULL,p209,2020,100,gathalast,,
NULL,p209,2021,100,bodytext,,
NULL,p209,2022,100,bodytext,,
NULL,p209,2023,4,subhead,Uposathabhedādikathāvaṇṇanā,
NULL,p209,2024,100,bodytext,,
NULL,p209,2025,4,subhead,Pātimokkhuddesakathāvaṇṇanā,
NULL,p209,2026,100,bodytext,,
NULL,p209,2027,4,subhead,Adhammakammapaṭikkosanādikathāvaṇṇanā,
NULL,p209,2028,100,bodytext,,
NULL,p209,2029,4,subhead,Pātimokkhuddesakaajjhesanādikathāvaṇṇanā,
NULL,p209,2030,100,bodytext,,
NULL,p209,2031,4,subhead,Disaṃgamikādivatthukathāvaṇṇanā,
NULL,p209,2032,100,bodytext,,
NULL,p209,2033,4,subhead,Pārisuddhidānakathāvaṇṇanā,
NULL,p209,2034,100,bodytext,,
NULL,p209,2035,4,subhead,Chandadānādikathāvaṇṇanā,
NULL,p209,2036,100,bodytext,,
NULL,p209,2037,4,subhead,Āpattipaṭikammavidhikathādivaṇṇanā,
NULL,p209,2038,100,bodytext,,
NULL,p209,2039,4,subhead,Anāpattipannarasakādikathāvaṇṇanā,
NULL,p209,2040,100,bodytext,,
NULL,p209,2041,4,subhead,Sīmokkantikapeyyālakathāvaṇṇanā,
NULL,p209,2042,100,bodytext,,
NULL,p209,2043,4,subhead,Liṅgādidassanakathāvaṇṇanā,
NULL,p209,2044,100,bodytext,,
NULL,p209,2045,4,subhead,Nagantabbagantabbavārakathāvaṇṇanā,
NULL,p209,2046,100,bodytext,,
NULL,p209,2047,4,subhead,Vajjanīyapuggalasandassanakathāvaṇṇanā,
NULL,p209,2048,100,bodytext,,
NULL,p209,2049,100,centered,,
NULL,p209,2050,4,subhead,3. Vassūpanāyikakkhandhakavaṇṇanā,
NULL,p209,2051,4,subhead,Vassūpanāyikānujānanakathāvaṇṇanā,
NULL,p209,2052,100,bodytext,,
NULL,p209,2053,4,subhead,Vassānecārikāpaṭikkhepādikathāvaṇṇanā,
NULL,p209,2054,100,bodytext,,
NULL,p209,2055,4,subhead,Sattāhakaraṇīyānujānanakathāvaṇṇanā,
NULL,p209,2056,100,bodytext,,
NULL,p209,2057,4,subhead,Pahiteyevaanujānanakathāvaṇṇanā,
NULL,p209,2058,100,bodytext,,
NULL,p209,2059,100,bodytext,,
NULL,p209,2060,4,subhead,Antarāyeanāpattivassacchedakathāvaṇṇanā,
NULL,p209,2061,100,bodytext,,
NULL,p209,2062,4,subhead,Vajādīsuvassūpagamanakathāvaṇṇanā,
NULL,p209,2063,100,bodytext,,
NULL,p209,2064,100,bodytext,,
NULL,p209,2065,100,bodytext,,
NULL,p209,2066,4,subhead,Adhammikakatikādikathāvaṇṇanā,
NULL,p209,2067,100,bodytext,,
NULL,p209,2068,100,bodytext,,
NULL,p209,2069,100,bodytext,,
NULL,p209,2070,100,bodytext,,
NULL,p209,2071,100,bodytext,,
NULL,p209,2072,100,centered,,
NULL,p209,2073,4,subhead,4. Pavāraṇākkhandhakavaṇṇanā,
NULL,p209,2074,4,subhead,Aphāsukavihārakathāvaṇṇanā,
NULL,p209,2075,100,bodytext,,
NULL,p209,2076,4,subhead,Pavāraṇābhedavaṇṇanā,
NULL,p209,2077,100,bodytext,,
NULL,p209,2078,4,subhead,Pavāraṇādānānujānanakathāvaṇṇanā,
NULL,p209,2079,100,bodytext,,
NULL,p209,2080,4,subhead,Anāpattipannarasakādikathāvaṇṇanā,
NULL,p209,2081,100,bodytext,,
NULL,p209,2082,100,bodytext,,
NULL,p209,2083,100,bodytext,,
NULL,p209,2084,100,bodytext,,
NULL,p209,2085,100,centered,,
NULL,p209,2086,4,subhead,5. Cammakkhandhakavaṇṇanā,
NULL,p209,2087,4,subhead,Soṇakoḷivisavatthukathāvaṇṇanā,
NULL,p209,2088,100,bodytext,,
NULL,p209,2089,4,subhead,Soṇassapabbajjākathāvaṇṇanā,
NULL,p209,2090,100,bodytext,,
NULL,p209,2091,100,bodytext,,
NULL,p209,2092,4,subhead,Sabbanīlikādipaṭikkhepakathāvaṇṇanā,
NULL,p209,2093,100,bodytext,,
NULL,p209,2094,4,subhead,Yānādipaṭikkhepakathāvaṇṇanā,
NULL,p209,2095,100,bodytext,,
NULL,p209,2096,4,subhead,Sabbacammapaṭikkhepādikathāvaṇṇanā,
NULL,p209,2097,100,bodytext,,
NULL,p209,2098,100,bodytext,,
NULL,p209,2099,100,bodytext,,
NULL,p209,2100,100,centered,,
NULL,p209,2101,4,subhead,6. Bhesajjakkhandhakavaṇṇanā,
NULL,p209,2102,4,subhead,Pañcabhesajjādikathāvaṇṇanā,
NULL,p209,2103,100,bodytext,,
NULL,p209,2104,100,bodytext,,
NULL,p209,2105,100,bodytext,,
NULL,p209,2106,100,bodytext,,
NULL,p209,2107,100,bodytext,,
NULL,p209,2108,100,bodytext,,
NULL,p209,2109,100,bodytext,,
NULL,p209,2110,100,bodytext,,
NULL,p209,2111,4,subhead,Guḷādianujānanakathāvaṇṇanā,
NULL,p209,2112,100,bodytext,,
NULL,p209,2113,100,bodytext,,
NULL,p209,2114,100,bodytext,,
NULL,p209,2115,4,subhead,Manussamaṃsapaṭikkhepakathāvaṇṇanā,
NULL,p209,2116,100,bodytext,,
NULL,p209,2117,4,subhead,Hatthimaṃsādipaṭikkhepakathāvaṇṇanā,
NULL,p209,2118,100,bodytext,,
NULL,p209,2119,100,indent,,
NULL,p209,2120,100,unindented,,
NULL,p209,2121,4,subhead,Yāgumadhugoḷakādikathāvaṇṇanā,
NULL,p209,2122,100,bodytext,,
NULL,p209,2123,100,bodytext,,
NULL,p209,2124,100,bodytext,,
NULL,p209,2125,100,bodytext,,
NULL,p209,2126,4,subhead,Kappiyabhūmianujānanakathāvaṇṇanā,
NULL,p209,2127,100,bodytext,,
NULL,p209,2128,100,bodytext,,
NULL,p209,2129,4,subhead,Keṇiyajaṭilavatthukathāvaṇṇanā,
NULL,p209,2130,100,bodytext,,
NULL,p209,2131,100,bodytext,,
NULL,p209,2132,100,centered,,
NULL,p209,2133,4,subhead,7. Kathinakkhandhakavaṇṇanā,
NULL,p209,2134,4,subhead,Kathinānujānanakathāvaṇṇanā,
NULL,p209,2135,100,bodytext,,
NULL,p209,2136,100,bodytext,,
NULL,p209,2137,100,bodytext,,
NULL,p209,2138,100,bodytext,,
NULL,p209,2139,100,bodytext,,
NULL,p209,2140,100,bodytext,,
NULL,p209,2141,100,bodytext,,
NULL,p209,2142,100,bodytext,,
NULL,p209,2143,100,bodytext,,
NULL,p209,2144,4,subhead,Ādāyasattakakathāvaṇṇanā,
NULL,p209,2145,100,bodytext,,
NULL,p209,2146,100,bodytext,,
NULL,p209,2147,100,bodytext,,
NULL,p209,2148,100,bodytext,,
NULL,p209,2149,100,bodytext,,
NULL,p209,2150,100,centered,,
NULL,p209,2151,4,subhead,8. Cīvarakkhandhakavaṇṇanā,
NULL,p209,2152,4,subhead,Jīvakavatthukathāvaṇṇanā,
NULL,p209,2153,100,bodytext,,
NULL,p209,2154,100,bodytext,,
NULL,p209,2155,100,bodytext,,
NULL,p209,2156,4,subhead,Pajjotarājavatthukathāvaṇṇanā,
NULL,p209,2157,100,bodytext,,
NULL,p209,2158,4,subhead,Samattiṃsavirecanakathāvaṇṇanā,
NULL,p209,2159,100,bodytext,,
NULL,p209,2160,4,subhead,Varayācanakathāvaṇṇanā,
NULL,p209,2161,100,bodytext,,
NULL,p209,2162,4,subhead,Kambalānujānanādikathāvaṇṇanā,
NULL,p209,2163,100,bodytext,,
NULL,p209,2164,100,bodytext,,
NULL,p209,2165,4,subhead,Bhaṇḍāgārasammutiādikathāvaṇṇanā,
NULL,p209,2166,100,bodytext,,
NULL,p209,2167,4,subhead,Cīvararajanakathāvaṇṇanā,
NULL,p209,2168,100,bodytext,,
NULL,p209,2169,4,subhead,Nisīdanādianujānanakathāvaṇṇanā,
NULL,p209,2170,100,bodytext,,
NULL,p209,2171,100,bodytext,,
NULL,p209,2172,4,subhead,Saṅghikacīvaruppādakathāvaṇṇanā,
NULL,p209,2173,100,bodytext,,
NULL,p209,2174,4,subhead,Upanandasakyaputtavatthukathāvaṇṇanā,
NULL,p209,2175,100,bodytext,,
NULL,p209,2176,4,subhead,Matasantakakathāvaṇṇanā,
NULL,p209,2177,100,bodytext,,
NULL,p209,2178,100,bodytext,,
NULL,p209,2179,100,bodytext,,
NULL,p209,2180,4,subhead,Vassaṃvutthānaṃanuppannacīvarakathāvaṇṇanā,
NULL,p209,2181,100,bodytext,,
NULL,p209,2182,4,subhead,Saṅghebhinnecīvaruppādakathāvaṇṇanā,
NULL,p209,2183,100,bodytext,,
NULL,p209,2184,4,subhead,Aṭṭhacīvaramātikākathāvaṇṇanā,
NULL,p209,2185,100,bodytext,,
NULL,p209,2186,100,gatha1,,
NULL,p209,2187,100,gathalast,,
NULL,p209,2188,100,unindented,,
NULL,p209,2189,100,bodytext,,
NULL,p209,2190,100,centered,,
NULL,p209,2191,4,subhead,9. Campeyyakkhandhakavaṇṇanā,
NULL,p209,2192,4,subhead,Dvenissāraṇādikathāvaṇṇanā,
NULL,p209,2193,100,bodytext,,
NULL,p209,2194,4,subhead,Upālipucchākathāvaṇṇanā,
NULL,p209,2195,100,bodytext,,
NULL,p209,2196,100,centered,,
NULL,p209,2197,4,subhead,10. Kosambakakkhandhakavaṇṇanā,
NULL,p209,2198,4,subhead,Kosambakavivādakathāvaṇṇanā,
NULL,p209,2199,100,bodytext,,
NULL,p209,2200,100,bodytext,,
NULL,p209,2201,4,subhead,Dīghāvuvatthukathāvaṇṇanā,
NULL,p209,2202,100,bodytext,,
NULL,p209,2203,4,subhead,Pālileyyakagamanakathāvaṇṇanā,
NULL,p209,2204,100,bodytext,,
NULL,p209,2205,4,subhead,Aṭṭhārasavatthukathāvaṇṇanā,
NULL,p209,2206,100,bodytext,,
NULL,p209,2207,4,subhead,Saṅghasāmaggīkathāvaṇṇanā,
NULL,p209,2208,100,bodytext,,
NULL,p209,2209,100,gatha1,,
NULL,p209,2210,100,gathalast,,
NULL,p209,2211,100,gatha1,,
NULL,p209,2212,100,gathalast,,
NULL,p209,2213,100,bodytext,,
NULL,p209,2214,100,centered,,
NULL,p209,2215,100,centered,,
NULL,p209,2216,100,centered,,
NULL,p209,2217,2,chapter,Cūḷavaggavaṇṇanā,小品详解
NULL,p209,2218,3,title,1. Kammakkhandhakavaṇṇanā,
NULL,p209,2219,4,subhead,Adhammakammadvādasakakathāvaṇṇanā,
NULL,p209,2220,100,bodytext,,
NULL,p209,2221,100,bodytext,,
NULL,p209,2222,100,bodytext,,
NULL,p209,2223,100,bodytext,,
NULL,p209,2224,100,bodytext,,
NULL,p209,2225,100,bodytext,,
NULL,p209,2226,100,bodytext,,
NULL,p209,2227,100,centered,,
NULL,p209,2228,3,title,2. Pārivāsikakkhandhakavaṇṇanā,
NULL,p209,2229,4,subhead,Pārivāsikavattakathāvaṇṇanā,
NULL,p209,2230,100,bodytext,,
NULL,p209,2231,100,bodytext,,
NULL,p209,2232,100,bodytext,,
NULL,p209,2233,100,centered,,
NULL,p209,2234,4,subhead,Mūlāyapaṭikassanārahavattakathāvaṇṇanā,
NULL,p209,2235,100,bodytext,,
NULL,p209,2236,100,centered,,
NULL,p209,2237,3,title,3. Samuccayakkhandhakavaṇṇanā,
NULL,p209,2238,4,subhead,Sukkavissaṭṭhikathāvaṇṇanā,
NULL,p209,2239,100,bodytext,,
NULL,p209,2240,4,subhead,Parivāsakathāvaṇṇanā,
NULL,p209,2241,100,bodytext,,
NULL,p209,2242,100,bodytext,,
NULL,p209,2243,100,bodytext,,
NULL,p209,2244,100,centered,,
NULL,p209,2245,100,bodytext,,
NULL,p209,2246,4,subhead,Paṭicchannaparivāsādikathāvaṇṇanā,
NULL,p209,2247,100,bodytext,,
NULL,p209,2248,100,bodytext,,
NULL,p209,2249,100,bodytext,,
NULL,p209,2250,100,bodytext,,
NULL,p209,2251,100,centered,,
NULL,p209,2252,3,title,4. Samathakkhandhakavaṇṇanā,
NULL,p209,2253,4,subhead,Sammukhāvinayakathāvaṇṇanā,
NULL,p209,2254,100,bodytext,,
NULL,p209,2255,4,subhead,Sativinayakathāvaṇṇanā,
NULL,p209,2256,100,bodytext,,
NULL,p209,2257,4,subhead,Amūḷhavinayakathāvaṇṇanā,
NULL,p209,2258,100,bodytext,,
NULL,p209,2259,4,subhead,Paṭiññātakaraṇakathāvaṇṇanā,
NULL,p209,2260,100,bodytext,,
NULL,p209,2261,4,subhead,Tassapāpiyasikākathāvaṇṇanā,
NULL,p209,2262,100,bodytext,,
NULL,p209,2263,4,subhead,Tiṇavatthārakādikathāvaṇṇanā,
NULL,p209,2264,100,bodytext,,
NULL,p209,2265,4,subhead,Adhikaraṇakathāvaṇṇanā,
NULL,p209,2266,100,bodytext,,
NULL,p209,2267,100,bodytext,,
NULL,p209,2268,100,bodytext,,
NULL,p209,2269,100,bodytext,,
NULL,p209,2270,100,bodytext,,
NULL,p209,2271,100,bodytext,,
NULL,p209,2272,100,bodytext,,
NULL,p209,2273,100,bodytext,,
NULL,p209,2274,100,bodytext,,
NULL,p209,2275,100,bodytext,,
NULL,p209,2276,100,centered,,
NULL,p209,2277,3,title,5. Khuddakavatthukkhandhakavaṇṇanā,
NULL,p209,2278,4,subhead,Khuddakavatthukathāvaṇṇanā,
NULL,p209,2279,100,bodytext,,
NULL,p209,2280,100,bodytext,,
NULL,p209,2281,100,bodytext,,
NULL,p209,2282,100,bodytext,,
NULL,p209,2283,100,bodytext,,
NULL,p209,2284,100,bodytext,,
NULL,p209,2285,100,bodytext,,
NULL,p209,2286,100,bodytext,,
NULL,p209,2287,100,bodytext,,
NULL,p209,2288,100,bodytext,,
NULL,p209,2289,100,bodytext,,
NULL,p209,2290,100,bodytext,,
NULL,p209,2291,100,bodytext,,
NULL,p209,2292,100,bodytext,,
NULL,p209,2293,100,bodytext,,
NULL,p209,2294,100,bodytext,,
NULL,p209,2295,100,bodytext,,
NULL,p209,2296,100,centered,,
NULL,p209,2297,3,title,6. Senāsanakkhandhakavaṇṇanā,
NULL,p209,2298,4,subhead,Vihārānujānanakathāvaṇṇanā,
NULL,p209,2299,100,bodytext,,
NULL,p209,2300,100,bodytext,,
NULL,p209,2301,100,bodytext,,
NULL,p209,2302,100,bodytext,,
NULL,p209,2303,100,bodytext,,
NULL,p209,2304,100,bodytext,,
NULL,p209,2305,100,bodytext,,
NULL,p209,2306,100,bodytext,,
NULL,p209,2307,100,bodytext,,
NULL,p209,2308,100,bodytext,,
NULL,p209,2309,4,subhead,Senāsanaggāhakathāvaṇṇanā,
NULL,p209,2310,100,bodytext,,
NULL,p209,2311,100,bodytext,,
NULL,p209,2312,100,bodytext,,
NULL,p209,2313,4,subhead,Upanandavatthukathāvaṇṇanā,
NULL,p209,2314,100,bodytext,,
NULL,p209,2315,4,subhead,Avissajjiyavatthukathāvaṇṇanā,
NULL,p209,2316,100,bodytext,,
NULL,p209,2317,100,bodytext,,
NULL,p209,2318,4,subhead,Navakammadānakathāvaṇṇanā,
NULL,p209,2319,100,bodytext,,
NULL,p209,2320,4,subhead,Saṅghabhattādianujānanakathāvaṇṇanā,
NULL,p209,2321,4,subhead,Uddesabhattakathāvaṇṇanā,
NULL,p209,2322,100,bodytext,,
NULL,p209,2323,4,subhead,Nimantanabhattakathāvaṇṇanā,
NULL,p209,2324,100,bodytext,,
NULL,p209,2325,4,subhead,Salākabhattakathāvaṇṇanā,
NULL,p209,2326,100,bodytext,,
NULL,p209,2327,4,subhead,Pakkhikabhattakathāvaṇṇanā,
NULL,p209,2328,100,bodytext,,
NULL,p209,2329,100,centered,,
NULL,p209,2330,3,title,7. Saṅghabhedakakkhandhakavaṇṇanā,
NULL,p209,2331,4,subhead,Chasakyapabbajjākathāvaṇṇanā,
NULL,p209,2332,100,bodytext,,
NULL,p209,2333,100,bodytext,,
NULL,p209,2334,100,bodytext,,
NULL,p209,2335,100,bodytext,,
NULL,p209,2336,100,bodytext,,
NULL,p209,2337,100,bodytext,,
NULL,p209,2338,100,bodytext,,
NULL,p209,2339,100,bodytext,,
NULL,p209,2340,100,bodytext,,
NULL,p209,2341,100,bodytext,,
NULL,p209,2342,100,bodytext,,
NULL,p209,2343,100,bodytext,,
NULL,p209,2344,100,bodytext,,
NULL,p209,2345,100,centered,,
NULL,p209,2346,3,title,8. Vattakkhandhakavaṇṇanā,
NULL,p209,2347,4,subhead,Āgantukavattakathāvaṇṇanā,
NULL,p209,2348,100,bodytext,,
NULL,p209,2349,4,subhead,Anumodanavattakathāvaṇṇanā,
NULL,p209,2350,100,bodytext,,
NULL,p209,2351,100,centered,,
NULL,p209,2352,3,title,9. Pātimokkhaṭṭhapanakkhandhakavaṇṇanā,
NULL,p209,2353,4,subhead,Pātimokkhuddesayācanakathāvaṇṇanā,
NULL,p209,2354,100,bodytext,,
NULL,p209,2355,4,subhead,Attādānaaṅgakathāvaṇṇanā,
NULL,p209,2356,100,bodytext,,
NULL,p209,2357,100,bodytext,,
NULL,p209,2358,100,centered,,
NULL,p209,2359,3,title,10. Bhikkhunikkhandhakavaṇṇanā,
NULL,p209,2360,4,subhead,Mahāpajāpatigotamīvatthukathāvaṇṇanā,
NULL,p209,2361,100,bodytext,,
NULL,p209,2362,4,subhead,Bhikkhunīupasampadānujānanakathāvaṇṇanā,
NULL,p209,2363,100,bodytext,,
NULL,p209,2364,100,bodytext,,
NULL,p209,2365,100,bodytext,,
NULL,p209,2366,100,bodytext,,
NULL,p209,2367,100,bodytext,,
NULL,p209,2368,100,bodytext,,
NULL,p209,2369,100,bodytext,,
NULL,p209,2370,100,bodytext,,
NULL,p209,2371,100,bodytext,,
NULL,p209,2372,100,bodytext,,
NULL,p209,2373,100,bodytext,,
NULL,p209,2374,100,bodytext,,
NULL,p209,2375,100,bodytext,,
NULL,p209,2376,100,bodytext,,
NULL,p209,2377,100,gatha1,,
NULL,p209,2378,100,gathalast,,
NULL,p209,2379,100,gatha1,,
NULL,p209,2380,100,gathalast,,
NULL,p209,2381,100,gatha1,,
NULL,p209,2382,100,gathalast,,
NULL,p209,2383,100,gatha1,,
NULL,p209,2384,100,gathalast,,
NULL,p209,2385,100,gatha1,,
NULL,p209,2386,100,gathalast,,
NULL,p209,2387,100,gatha1,,
NULL,p209,2388,100,gathalast,,
NULL,p209,2389,100,gatha1,,
NULL,p209,2390,100,gatha1,,
NULL,p209,2391,100,gathalast,,
NULL,p209,2392,100,centered,,
NULL,p209,2393,3,title,11. Pañcasatikakkhandhakavaṇṇanā,
NULL,p209,2394,4,subhead,Saṅgītinidānakathāvaṇṇanā,
NULL,p209,2395,100,bodytext,,
NULL,p209,2396,4,subhead,Khuddānukhuddakakathāvaṇṇanā,
NULL,p209,2397,100,bodytext,,
NULL,p209,2398,100,bodytext,,
NULL,p209,2399,4,subhead,Brahmadaṇḍakathāvaṇṇanā,
NULL,p209,2400,100,bodytext,,
NULL,p209,2401,100,centered,,
NULL,p209,2402,3,title,12. Sattasatikakkhandhakavaṇṇanā,
NULL,p209,2403,4,subhead,Dasavatthukathāvaṇṇanā,
NULL,p209,2404,100,bodytext,,
NULL,p209,2405,100,bodytext,,
NULL,p209,2406,100,bodytext,,
NULL,p209,2407,100,bodytext,,
NULL,p209,2408,100,bodytext,,
NULL,p209,2409,100,bodytext,,
NULL,p209,2410,100,gatha1,,
NULL,p209,2411,100,gathalast,,
NULL,p209,2412,100,gatha1,,
NULL,p209,2413,100,gathalast,,
NULL,p209,2414,100,gatha1,,
NULL,p209,2415,100,gathalast,,
NULL,p209,2416,100,gatha1,,
NULL,p209,2417,100,gathalast,,
NULL,p209,2418,100,gatha1,,
NULL,p209,2419,100,gathalast,,
NULL,p209,2420,100,unindented,,
NULL,p209,2421,100,gatha1,,
NULL,p209,2422,100,gathalast,,
NULL,p209,2423,100,gatha1,,
NULL,p209,2424,100,gathalast,,
NULL,p209,2425,100,centered,,
NULL,p209,2426,100,centered,,
NULL,p209,2427,100,centered,,
NULL,p209,2428,2,chapter,Parivāravaṇṇanā,附录详解
NULL,p209,2429,3,title,Soḷasamahāvāravaṇṇanā,
NULL,p209,2430,4,subhead,Paññattivāravaṇṇanā,
NULL,p209,2431,100,bodytext,,
NULL,p209,2432,100,centered,,
NULL,p209,2433,4,subhead,Katāpattivārādivaṇṇanā,
NULL,p209,2434,100,bodytext,,
NULL,p209,2435,100,bodytext,,
NULL,p209,2436,100,bodytext,,
NULL,p209,2437,100,bodytext,,
NULL,p209,2438,100,centered,,
NULL,p209,2439,3,title,Samuṭṭhānasīsavaṇṇanā,
NULL,p209,2440,100,bodytext,,
NULL,p209,2441,4,subhead,Paṭhamapārājikasamuṭṭhānavaṇṇanā,
NULL,p209,2442,100,bodytext,,
NULL,p209,2443,4,subhead,Dutiyapārājikasamuṭṭhānavaṇṇanā,
NULL,p209,2444,100,bodytext,,
NULL,p209,2445,100,bodytext,,
NULL,p209,2446,3,title,Antarapeyyālaṃ,
NULL,p209,2447,4,subhead,Katipucchāvāravaṇṇanā,
NULL,p209,2448,100,bodytext,,
NULL,p209,2449,100,bodytext,,
NULL,p209,2450,4,subhead,Chaāpattisamuṭṭhānavārādivaṇṇanā,
NULL,p209,2451,100,bodytext,,
NULL,p209,2452,100,bodytext,,
NULL,p209,2453,100,bodytext,,
NULL,p209,2454,100,bodytext,,
NULL,p209,2455,100,bodytext,,
NULL,p209,2456,100,bodytext,,
NULL,p209,2457,100,centered,,
NULL,p209,2458,3,title,Samathabhedavaṇṇanā,
NULL,p209,2459,4,subhead,Adhikaraṇapariyāyavārādivaṇṇanā,
NULL,p209,2460,100,bodytext,,
NULL,p209,2461,100,bodytext,,
NULL,p209,2462,100,bodytext,,
NULL,p209,2463,100,bodytext,,
NULL,p209,2464,100,bodytext,,
NULL,p209,2465,100,bodytext,,
NULL,p209,2466,100,bodytext,,
NULL,p209,2467,100,bodytext,,
NULL,p209,2468,100,bodytext,,
NULL,p209,2469,4,subhead,Yatthavārapucchāvāravaṇṇanā,
NULL,p209,2470,100,bodytext,,
NULL,p209,2471,4,subhead,Samathavāravissajjanāvāravaṇṇanā,
NULL,p209,2472,100,bodytext,,
NULL,p209,2473,4,subhead,Saṃsaṭṭhavārādivaṇṇanā,
NULL,p209,2474,100,bodytext,,
NULL,p209,2475,100,bodytext,,
NULL,p209,2476,100,bodytext,,
NULL,p209,2477,100,bodytext,,
NULL,p209,2478,100,bodytext,,
NULL,p209,2479,100,bodytext,,
NULL,p209,2480,100,centered,,
NULL,p209,2481,3,title,Khandhakapucchāvāravaṇṇanā,
NULL,p209,2482,4,subhead,Pucchāvissajjanāvaṇṇanā,
NULL,p209,2483,100,bodytext,,
NULL,p209,2484,3,title,Ekuttarikanayavaṇṇanā,
NULL,p209,2485,4,subhead,Ekakavāravaṇṇanā,
NULL,p209,2486,100,bodytext,,
NULL,p209,2487,100,bodytext,,
NULL,p209,2488,100,bodytext,,
