type,end,end1,end2,grammar,endlen
.m.,mata,manto,o,.m.$.sg.$.nom.,4
.m.,mata,ma,a,.m.$.sg.$.voc.,4
.m.,mata,mā,ā,.m.$.sg.$.voc.,4
.m.,mata,maṃ,ṃ,.m.$.sg.$.voc.,4
.m.,mata,manta,a,.m.$.sg.$.voc.,4
.m.,mata,mantā,ā,.m.$.sg.$.voc.,4
.nt.,mata,mantebhi,ebhi,.nt.$.pl.$.abl.,4
.nt.,mata,mantehi,ehi,.nt.$.pl.$.abl.,4
.nt.,mata,mante,e,.nt.$.pl.$.acc.,4
.nt.,mata,mantānaṃ,ānaṃ,.nt.$.pl.$.dat.,4
.nt.,mata,mataṃ,aṃ,.nt.$.pl.$.dat.,4
.nt.,mata,mantānaṃ,ānaṃ,.nt.$.pl.$.gen.,4
.nt.,mata,mataṃ,aṃ,.nt.$.pl.$.gen.,4
.nt.,mata,mantebhi,ebhi,.nt.$.pl.$.inst.,4
.nt.,mata,mantehi,ehi,.nt.$.pl.$.inst.,4
.nt.,mata,mantesu,esu,.nt.$.pl.$.loc.,4
.nt.,mata,mā,mā,.nt.$.pl.$.nom.,4
.nt.,mata,mantā,ā,.nt.$.pl.$.nom.,4
.nt.,mata,manto,o,.nt.$.pl.$.nom.,4
.nt.,mata,mā,mā,.nt.$.pl.$.voc.,4
.nt.,mata,mantā,ā,.nt.$.pl.$.voc.,4
.nt.,mata,manto,o,.nt.$.pl.$.voc.,4
.nt.,mata,mantā,ā,.nt.$.sg.$.abl.,4
.nt.,mata,mantamhā,amhā,.nt.$.sg.$.abl.,4
.nt.,mata,mantasmā,asmā,.nt.$.sg.$.abl.,4
.nt.,mata,matā,ā,.nt.$.sg.$.abl.,4
.nt.,mata,maṃ,maṃ,.nt.$.sg.$.acc.,4
.nt.,mata,mantaṃ,aṃ,.nt.$.sg.$.acc.,4
.nt.,mata,mantassa,assa,.nt.$.sg.$.dat.,4
.nt.,mata,mato,o,.nt.$.sg.$.dat.,4
.nt.,mata,mantassa,assa,.nt.$.sg.$.gen.,4
.nt.,mata,mato,o,.nt.$.sg.$.gen.,4
.nt.,mata,matā,ā,.nt.$.sg.$.inst.,4
.nt.,mata,matena,ena,.nt.$.sg.$.inst.,4
.nt.,mata,mantamhi,amhi,.nt.$.sg.$.loc.,4
.nt.,mata,mantasmiṃ,asmiṃ,.nt.$.sg.$.loc.,4
.nt.,mata,mante,e,.nt.$.sg.$.loc.,4
.nt.,mata,mati,i,.nt.$.sg.$.loc.,4
.nt.,mata,maṃ,maṃ,.nt.$.sg.$.nom.,4
.nt.,mata,mantaṃ,aṃ,.nt.$.sg.$.nom.,4
.nt.,mata,ma,a,.nt.$.sg.$.voc.,4
.nt.,mata,mā,ā,.nt.$.sg.$.voc.,4
.nt.,mata,maṃ,ṃ,.nt.$.sg.$.voc.,4
.nt.,mata,manta,a,.nt.$.sg.$.voc.,4
.nt.,mata,mantā,ā,.nt.$.sg.$.voc.,4
.f.,u,unībhi,nībhi,.f.$.pl.$.abl.,1
.f.,u,unīhi,nīhi,.f.$.pl.$.abl.,1
.f.,u,unī,ni,.f.$.pl.$.acc.,1
.f.,u,univo,nivo,.f.$.pl.$.acc.,1
.f.,u,uniyo,niyo,.f.$.pl.$.acc.,1
.f.,u,unīnaṃ,nīnaṃ,.f.$.pl.$.dat.,1
.f.,u,unīnaṃ,nīnaṃ,.f.$.pl.$.gen.,1
.f.,u,unībhi,nībhi,.f.$.pl.$.inst.,1
.f.,u,unīhi,nīhi,.f.$.pl.$.inst.,1
.f.,u,unīsu,nīsu,.f.$.pl.$.loc.,1
.f.,u,unī,ni,.f.$.pl.$.nom.,1
.f.,u,univo,nivo,.f.$.pl.$.nom.,1
.f.,u,uniyo,niyo,.f.$.pl.$.nom.,1
.f.,u,unī,ni,.f.$.pl.$.voc.,1
.f.,u,univo,nivo,.f.$.pl.$.voc.,1
.f.,u,uniyo,niyo,.f.$.pl.$.voc.,1
.f.,u,unito,nito,.f.$.sg.$.abl.,1
.f.,u,uniyā,niyā,.f.$.sg.$.abl.,1
.f.,u,uniṃ,niṃ,.f.$.sg.$.acc.,1
.f.,u,uniyā,niyā,.f.$.sg.$.dat.,1
.f.,u,uniyā,niyā,.f.$.sg.$.gen.,1
.f.,u,uniyā,niyā,.f.$.sg.$.inst.,1
.f.,u,uniyā,niyā,.f.$.sg.$.loc.,1
.f.,u,uniyaṃ,niyaṃ,.f.$.sg.$.loc.,1
.f.,u,unī,nī,.f.$.sg.$.nom.,1
.f.,u,unī,nī,.f.$.sg.$.voc.,1
.m.,u,ūbhi,bhi,.m.$.pl.$.abl.,1
.m.,u,ūhi,hi,.m.$.pl.$.abl.,1
.m.,u,avo,o,.m.$.pl.$.acc.,1
.m.,u,ū,ū,.m.$.pl.$.acc.,1
.m.,u,ūnaṃ,naṃ,.m.$.pl.$.dat.,1
.m.,u,ūnaṃ,naṃ,.m.$.pl.$.gen.,1
.m.,u,ūbhi,bhi,.m.$.pl.$.inst.,1
.m.,u,ūhi,hi,.m.$.pl.$.inst.,1
.m.,u,ūsu,su,.m.$.pl.$.loc.,1
.m.,u,avo,o,.m.$.pl.$.nom.,1
.m.,u,ū,ū,.m.$.pl.$.nom.,1
.m.,u,ave,e,.m.$.pl.$.voc.,1
.m.,u,avo,o,.m.$.pl.$.voc.,1
.m.,u,ū,ū,.m.$.pl.$.voc.,1
.m.,u,umhā,mhā,.m.$.sg.$.abl.,1
.m.,u,unā,nā,.m.$.sg.$.abl.,1
.m.,u,usmā,smā,.m.$.sg.$.abl.,1
.m.,u,uṃ,ṃ,.m.$.sg.$.acc.,1
.m.,u,uno,no,.m.$.sg.$.dat.,1
.m.,u,ussa,ssa,.m.$.sg.$.dat.,1
.m.,u,uno,no,.m.$.sg.$.gen.,1
.m.,u,ussa,ssa,.m.$.sg.$.gen.,1
.m.,u,unā,nā,.m.$.sg.$.inst.,1
.m.,u,umhi,mhi,.m.$.sg.$.loc.,1
.m.,u,usmiṃ,smiṃ,.m.$.sg.$.loc.,1
.m.,u,u,u,.m.$.sg.$.nom.,1
.m.,u,u,u,.m.$.sg.$.voc.,1
.nt.,u,ūbhi,bhi,.nt.$.pl.$.abl.,1
.nt.,u,ūhi,hi,.nt.$.pl.$.abl.,1
.nt.,u,ū,ū,.nt.$.pl.$.acc.,1
.nt.,u,ūni,ni,.nt.$.pl.$.acc.,1
.nt.,u,ūnaṃ,naṃ,.nt.$.pl.$.dat.,1
.nt.,u,ūnaṃ,naṃ,.nt.$.pl.$.gen.,1
.nt.,u,ūbhi,bhi,.nt.$.pl.$.inst.,1
.nt.,u,ūhi,hi,.nt.$.pl.$.inst.,1
.nt.,u,ūsu,su,.nt.$.pl.$.loc.,1
.nt.,u,ū,ū,.nt.$.pl.$.nom.,1
.nt.,u,ūni,ni,.nt.$.pl.$.nom.,1
.nt.,u,ū,ū,.nt.$.pl.$.voc.,1
.nt.,u,ūni,ni,.nt.$.pl.$.voc.,1
.nt.,u,umhā,mhā,.nt.$.sg.$.abl.,1
.nt.,u,unā,nā,.nt.$.sg.$.abl.,1
.nt.,u,usmā,smā,.nt.$.sg.$.abl.,1
.nt.,u,uṃ,ṃ,.nt.$.sg.$.acc.,1
.nt.,u,uno,no,.nt.$.sg.$.dat.,1
.nt.,u,ussa,ssa,.nt.$.sg.$.dat.,1
.nt.,u,uno,no,.nt.$.sg.$.gen.,1
.nt.,u,ussa,ssa,.nt.$.sg.$.gen.,1
.nt.,u,unā,nā,.nt.$.sg.$.inst.,1
.nt.,u,umhi,mhi,.nt.$.sg.$.loc.,1
.nt.,u,usmiṃ,smiṃ,.nt.$.sg.$.loc.,1
.nt.,u,u,u,.nt.$.sg.$.nom.,1
.nt.,u,u,u,.nt.$.sg.$.voc.,1
.f.,ū,ūnībhi,nībhi,.f.$.pl.$.abl.,1
.f.,ū,ūnīhi,nīhi,.f.$.pl.$.abl.,1
.f.,ū,ūnī,ni,.f.$.pl.$.acc.,1
.f.,ū,ūniyo,niyo,.f.$.pl.$.acc.,1
.f.,ū,ūnīnaṃ,nīnaṃ,.f.$.pl.$.dat.,1
.f.,ū,ūnīnaṃ,nīnaṃ,.f.$.pl.$.gen.,1
.f.,ū,ūnībhi,nībhi,.f.$.pl.$.inst.,1
.f.,ū,ūnīhi,nīhi,.f.$.pl.$.inst.,1
.f.,ū,ūnīsu,nīsu,.f.$.pl.$.loc.,1
.f.,ū,ūnī,ni,.f.$.pl.$.nom.,1
.f.,ū,ūniyo,niyo,.f.$.pl.$.nom.,1
.f.,ū,ūnī,ni,.f.$.pl.$.voc.,1
.f.,ū,ūniyo,niyo,.f.$.pl.$.voc.,1
.f.,ū,uto,to,.f.$.sg.$.abl.,1
.f.,ū,uyā,yā,.f.$.sg.$.abl.,1
.f.,ū,uṃ,ṃ,.f.$.sg.$.acc.,1
.f.,ū,uyā,yā,.f.$.sg.$.dat.,1
.f.,ū,uyā,yā,.f.$.sg.$.gen.,1
.f.,ū,uyā,yā,.f.$.sg.$.inst.,1
.f.,ū,uyā,yā,.f.$.sg.$.loc.,1
.f.,ū,uyaṃ,yaṃ,.f.$.sg.$.loc.,1
.f.,ū,ū,ū,.f.$.sg.$.nom.,1
.f.,ū,ū,ū,.f.$.sg.$.voc.,1
.m.,ū,ūbhi,bhi,.m.$.pl.$.abl.,1
.m.,ū,ūhi,hi,.m.$.pl.$.abl.,1
.m.,ū,avo,o,.m.$.pl.$.acc.,1
.m.,ū,ū,ū,.m.$.pl.$.acc.,1
.m.,ū,ūnaṃ,naṃ,.m.$.pl.$.dat.,1
.m.,ū,ūnaṃ,naṃ,.m.$.pl.$.gen.,1
.m.,ū,ūbhi,bhi,.m.$.pl.$.inst.,1
.m.,ū,ūhi,hi,.m.$.pl.$.inst.,1
.m.,ū,ūsu,su,.m.$.pl.$.loc.,1
.m.,ū,avo,o,.m.$.pl.$.nom.,1
.m.,ū,ū,ū,.m.$.pl.$.nom.,1
.m.,ū,ave,e,.m.$.pl.$.voc.,1
.m.,ū,avo,o,.m.$.pl.$.voc.,1
.m.,ū,ū,ū,.m.$.pl.$.voc.,1
.m.,ū,umhā,mhā,.m.$.sg.$.abl.,1
.m.,ū,unā,nā,.m.$.sg.$.abl.,1
.m.,ū,usmā,smā,.m.$.sg.$.abl.,1
.m.,ū,uṃ,ṃ,.m.$.sg.$.acc.,1
.m.,ū,uno,no,.m.$.sg.$.dat.,1
.m.,ū,ussa,ssa,.m.$.sg.$.dat.,1
.m.,ū,uno,no,.m.$.sg.$.gen.,1
.m.,ū,ussa,ssa,.m.$.sg.$.gen.,1
.m.,ū,unā,nā,.m.$.sg.$.inst.,1
.m.,ū,umhi,mhi,.m.$.sg.$.loc.,1
.m.,ū,usmiṃ,smiṃ,.m.$.sg.$.loc.,1
.m.,ū,ū,ū,.m.$.sg.$.nom.,1
.m.,ū,ū,ū,.m.$.sg.$.voc.,1
.f.,vā,vantībhi,ībhi,.f.$.pl.$.abl.,2
.f.,vā,vantīhi,īhi,.f.$.pl.$.abl.,2
.f.,vā,vatībhi,ībhi,.f.$.pl.$.abl.,2
.f.,vā,vatīhi,īhi,.f.$.pl.$.abl.,2
.f.,vā,vantī,ī,.f.$.pl.$.acc.,2
.f.,vā,vantiyo,iyo,.f.$.pl.$.acc.,2
.f.,vā,vatī,ī,.f.$.pl.$.acc.,2
.f.,vā,vatiyo,iyo,.f.$.pl.$.acc.,2
.f.,vā,vantīnaṃ,īnaṃ,.f.$.pl.$.dat.,2
.f.,vā,vatīnaṃ,īnaṃ,.f.$.pl.$.dat.,2
.f.,vā,vantīnaṃ,īnaṃ,.f.$.pl.$.gen.,2
.f.,vā,vatīnaṃ,īnaṃ,.f.$.pl.$.gen.,2
.f.,vā,vantībhi,ībhi,.f.$.pl.$.inst.,2
.f.,vā,vantīhi,īhi,.f.$.pl.$.inst.,2
.f.,vā,vatībhi,ībhi,.f.$.pl.$.inst.,2
.f.,vā,vatīhi,īhi,.f.$.pl.$.inst.,2
.f.,vā,vantīsu,īsu,.f.$.pl.$.loc.,2
.f.,vā,vatīsu,īsu,.f.$.pl.$.loc.,2
.f.,vā,vantī,ī,.f.$.pl.$.nom.,2
.f.,vā,vantiyo,iyo,.f.$.pl.$.nom.,2
.f.,vā,vatī,ī,.f.$.pl.$.nom.,2
.f.,vā,vatiyo,iyo,.f.$.pl.$.nom.,2
.f.,vā,vantī,ī,.f.$.pl.$.voc.,2
.f.,vā,vantiyo,iyo,.f.$.pl.$.voc.,2
.f.,vā,vatī,ī,.f.$.pl.$.voc.,2
.f.,vā,vatiyo,iyo,.f.$.pl.$.voc.,2
.f.,vā,vantiyā,iyā,.f.$.sg.$.abl.,2
.f.,vā,vatiyā,iyā,.f.$.sg.$.abl.,2
.f.,vā,vantiṃ,iṃ,.f.$.sg.$.acc.,2
.f.,vā,vatiṃ,iṃ,.f.$.sg.$.acc.,2
.f.,vā,vantiyā,iyā,.f.$.sg.$.dat.,2
.f.,vā,vatiyā,iyā,.f.$.sg.$.dat.,2
.f.,vā,vantiyā,iyā,.f.$.sg.$.gen.,2
.f.,vā,vatiyā,iyā,.f.$.sg.$.gen.,2
.f.,vā,vantiyā,iyā,.f.$.sg.$.inst.,2
.f.,vā,vatiyā,iyā,.f.$.sg.$.inst.,2
.f.,vā,vantiyā,iyā,.f.$.sg.$.loc.,2
.f.,vā,vantiyaṃ,iyaṃ,.f.$.sg.$.loc.,2
.f.,vā,vatiyā,iyā,.f.$.sg.$.loc.,2
.f.,vā,vatiyaṃ,iyaṃ,.f.$.sg.$.loc.,2
.f.,vā,vantī,ī,.f.$.sg.$.nom.,2
.f.,vā,vatī,ī,.f.$.sg.$.nom.,2
.f.,vā,vantī,ī,.f.$.sg.$.voc.,2
.f.,vā,vatī,ī,.f.$.sg.$.voc.,2
.m.,vā,vantebhi,ebhi,.m.$.pl.$.abl.,2
.m.,vā,vantehi,ehi,.m.$.pl.$.abl.,2
.m.,vā,vante,e,.m.$.pl.$.acc.,2
.m.,vā,vantānaṃ,naṃ,.m.$.pl.$.dat.,2
.m.,vā,vataṃ,ṃ,.m.$.pl.$.dat.,2
.m.,vā,vantānaṃ,naṃ,.m.$.pl.$.gen.,2
.m.,vā,vataṃ,ṃ,.m.$.pl.$.gen.,2
.m.,vā,vantebhi,ebhi,.m.$.pl.$.inst.,2
.m.,vā,vantehi,ehi,.m.$.pl.$.inst.,2
.m.,vā,vantesu,esu,.m.$.pl.$.loc.,2
.m.,vā,vā,ā,.m.$.pl.$.nom.,2
.m.,vā,vantā,ā,.m.$.pl.$.nom.,2
.m.,vā,vanto,o,.m.$.pl.$.nom.,2
.m.,vā,vā,ā,.m.$.pl.$.voc.,2
.m.,vā,vantā,ā,.m.$.pl.$.voc.,2
.m.,vā,vanto,o,.m.$.pl.$.voc.,2
.m.,vā,vantā,ā,.m.$.sg.$.abl.,2
.m.,vā,vantamhā,mhā,.m.$.sg.$.abl.,2
.m.,vā,vantasmā,smā,.m.$.sg.$.abl.,2
.m.,vā,vatā,ā,.m.$.sg.$.abl.,2
.m.,vā,vaṃ,ṃ,.m.$.sg.$.acc.,2
.m.,vā,vantaṃ,ṃ,.m.$.sg.$.acc.,2
.m.,vā,vantassa,ssa,.m.$.sg.$.dat.,2
.m.,vā,vato,o,.m.$.sg.$.dat.,2
.m.,vā,vantassa,ssa,.m.$.sg.$.gen.,2
.m.,vā,vato,o,.m.$.sg.$.gen.,2
.m.,vā,vatā,ā,.m.$.sg.$.inst.,2
.m.,vā,vatena,ena,.m.$.sg.$.inst.,2
.m.,vā,vantamhi,mhi,.m.$.sg.$.loc.,2
.m.,vā,vantasmiṃ,smiṃ,.m.$.sg.$.loc.,2
.m.,vā,vante,e,.m.$.sg.$.loc.,2
.m.,vā,vati,i,.m.$.sg.$.loc.,2
.m.,vā,vā,ā,.m.$.sg.$.nom.,2
.m.,vā,vanto,o,.m.$.sg.$.nom.,2
.m.,vā,va,a,.m.$.sg.$.voc.,2
.m.,vā,vā,ā,.m.$.sg.$.voc.,2
.m.,vā,vaṃ,ṃ,.m.$.sg.$.voc.,2
.m.,vā,vanta,a,.m.$.sg.$.voc.,2
.m.,vā,vantā,ā,.m.$.sg.$.voc.,2
.nt.,vā,vantebhi,ebhi,.nt.$.pl.$.abl.,2
.nt.,vā,vantehi,ehi,.nt.$.pl.$.abl.,2
.nt.,vā,vante,e,.nt.$.pl.$.acc.,2
.nt.,vā,vantānaṃ,ānaṃ,.nt.$.pl.$.dat.,2
.nt.,vā,vataṃ,aṃ,.nt.$.pl.$.dat.,2
.nt.,vā,vantānaṃ,ānaṃ,.nt.$.pl.$.gen.,2
.nt.,vā,vataṃ,aṃ,.nt.$.pl.$.gen.,2
.nt.,vā,vantebhi,ebhi,.nt.$.pl.$.inst.,2
.nt.,vā,vantehi,ehi,.nt.$.pl.$.inst.,2
.nt.,vā,vantesu,esu,.nt.$.pl.$.loc.,2
.nt.,vā,vā,vā,.nt.$.pl.$.nom.,2
.nt.,vā,vantā,ā,.nt.$.pl.$.nom.,2
.nt.,vā,vanto,o,.nt.$.pl.$.nom.,2
.nt.,vā,vā,vā,.nt.$.pl.$.voc.,2
.nt.,vā,vantā,ā,.nt.$.pl.$.voc.,2
.nt.,vā,vanto,o,.nt.$.pl.$.voc.,2
.nt.,vā,vantā,ā,.nt.$.sg.$.abl.,2
.nt.,vā,vantamhā,amhā,.nt.$.sg.$.abl.,2
.nt.,vā,vantasmā,asmā,.nt.$.sg.$.abl.,2
.nt.,vā,vatā,ā,.nt.$.sg.$.abl.,2
.nt.,vā,vaṃ,vaṃ,.nt.$.sg.$.acc.,2
.nt.,vā,vantaṃ,aṃ,.nt.$.sg.$.acc.,2
.nt.,vā,vantassa,assa,.nt.$.sg.$.dat.,2
.nt.,vā,vato,o,.nt.$.sg.$.dat.,2
.nt.,vā,vantassa,assa,.nt.$.sg.$.gen.,2
.nt.,vā,vato,o,.nt.$.sg.$.gen.,2
.nt.,vā,vatā,ā,.nt.$.sg.$.inst.,2
.nt.,vā,vatena,ena,.nt.$.sg.$.inst.,2
.nt.,vā,vantamhi,amhi,.nt.$.sg.$.loc.,2
.nt.,vā,vantasmiṃ,asmiṃ,.nt.$.sg.$.loc.,2
.nt.,vā,vante,e,.nt.$.sg.$.loc.,2
.nt.,vā,vati,i,.nt.$.sg.$.loc.,2
.nt.,vā,vaṃ,vaṃ,.nt.$.sg.$.nom.,2
.nt.,vā,vantaṃ,aṃ,.nt.$.sg.$.nom.,2
.nt.,vā,va,a,.nt.$.sg.$.voc.,2
.nt.,vā,vā,ā,.nt.$.sg.$.voc.,2
.nt.,vā,vaṃ,ṃ,.nt.$.sg.$.voc.,2
.nt.,vā,vanta,a,.nt.$.sg.$.voc.,2
.nt.,vā,vantā,ā,.nt.$.sg.$.voc.,2
.f.,vant,vantībhi,ībhi,.f.$.pl.$.abl.,4
.f.,vant,vantīhi,īhi,.f.$.pl.$.abl.,4
.f.,vant,vatībhi,ībhi,.f.$.pl.$.abl.,4
.f.,vant,vatīhi,īhi,.f.$.pl.$.abl.,4
.f.,vant,vantī,ī,.f.$.pl.$.acc.,4
.f.,vant,vantiyo,iyo,.f.$.pl.$.acc.,4
.f.,vant,vatī,ī,.f.$.pl.$.acc.,4
.f.,vant,vatiyo,iyo,.f.$.pl.$.acc.,4
.f.,vant,vantīnaṃ,īnaṃ,.f.$.pl.$.dat.,4
.f.,vant,vatīnaṃ,īnaṃ,.f.$.pl.$.dat.,4
.f.,vant,vantīnaṃ,īnaṃ,.f.$.pl.$.gen.,4
.f.,vant,vatīnaṃ,īnaṃ,.f.$.pl.$.gen.,4
.f.,vant,vantībhi,ībhi,.f.$.pl.$.inst.,4
.f.,vant,vantīhi,īhi,.f.$.pl.$.inst.,4
.f.,vant,vatībhi,ībhi,.f.$.pl.$.inst.,4
.f.,vant,vatīhi,īhi,.f.$.pl.$.inst.,4
.f.,vant,vantīsu,īsu,.f.$.pl.$.loc.,4
.f.,vant,vatīsu,īsu,.f.$.pl.$.loc.,4
.f.,vant,vantī,ī,.f.$.pl.$.nom.,4
.f.,vant,vantiyo,iyo,.f.$.pl.$.nom.,4
.f.,vant,vatī,ī,.f.$.pl.$.nom.,4
.f.,vant,vatiyo,iyo,.f.$.pl.$.nom.,4
.f.,vant,vantī,ī,.f.$.pl.$.voc.,4
.f.,vant,vantiyo,iyo,.f.$.pl.$.voc.,4
.f.,vant,vatī,ī,.f.$.pl.$.voc.,4
.f.,vant,vatiyo,iyo,.f.$.pl.$.voc.,4
.f.,vant,vantiyā,iyā,.f.$.sg.$.abl.,4
.f.,vant,vatiyā,iyā,.f.$.sg.$.abl.,4
.f.,vant,vantiṃ,iṃ,.f.$.sg.$.acc.,4
.f.,vant,vatiṃ,iṃ,.f.$.sg.$.acc.,4
.f.,vant,vantiyā,iyā,.f.$.sg.$.dat.,4
.f.,vant,vatiyā,iyā,.f.$.sg.$.dat.,4
.f.,vant,vantiyā,iyā,.f.$.sg.$.gen.,4
.f.,vant,vatiyā,iyā,.f.$.sg.$.gen.,4
.f.,vant,vantiyā,iyā,.f.$.sg.$.inst.,4
.f.,vant,vatiyā,iyā,.f.$.sg.$.inst.,4
.f.,vant,vantiyā,iyā,.f.$.sg.$.loc.,4
.f.,vant,vantiyaṃ,iyaṃ,.f.$.sg.$.loc.,4
.f.,vant,vatiyā,iyā,.f.$.sg.$.loc.,4
.f.,vant,vatiyaṃ,iyaṃ,.f.$.sg.$.loc.,4
.f.,vant,vantī,ī,.f.$.sg.$.nom.,4
.f.,vant,vatī,ī,.f.$.sg.$.nom.,4
.f.,vant,vantī,ī,.f.$.sg.$.voc.,4
.f.,vant,vatī,ī,.f.$.sg.$.voc.,4
.m.,vant,vantebhi,ebhi,.m.$.pl.$.abl.,4
.m.,vant,vantehi,ehi,.m.$.pl.$.abl.,4
.m.,vant,vante,e,.m.$.pl.$.acc.,4
.m.,vant,vantānaṃ,naṃ,.m.$.pl.$.dat.,4
.m.,vant,vataṃ,ṃ,.m.$.pl.$.dat.,4
.m.,vant,vantānaṃ,naṃ,.m.$.pl.$.gen.,4
.m.,vant,vataṃ,ṃ,.m.$.pl.$.gen.,4
.m.,vant,vantebhi,ebhi,.m.$.pl.$.inst.,4
.m.,vant,vantehi,ehi,.m.$.pl.$.inst.,4
.m.,vant,vantesu,esu,.m.$.pl.$.loc.,4
.m.,vant,vā,ā,.m.$.pl.$.nom.,4
.m.,vant,vantā,ā,.m.$.pl.$.nom.,4
.m.,vant,vanto,o,.m.$.pl.$.nom.,4
.m.,vant,vā,ā,.m.$.pl.$.voc.,4
.m.,vant,vantā,ā,.m.$.pl.$.voc.,4
.m.,vant,vanto,o,.m.$.pl.$.voc.,4
.m.,vant,vantā,ā,.m.$.sg.$.abl.,4
.m.,vant,vantamhā,mhā,.m.$.sg.$.abl.,4
.m.,vant,vantasmā,smā,.m.$.sg.$.abl.,4
.m.,vant,vatā,ā,.m.$.sg.$.abl.,4
.m.,vant,vaṃ,ṃ,.m.$.sg.$.acc.,4
.m.,vant,vantaṃ,ṃ,.m.$.sg.$.acc.,4
.m.,vant,vantassa,ssa,.m.$.sg.$.dat.,4
.m.,vant,vato,o,.m.$.sg.$.dat.,4
.m.,vant,vantassa,ssa,.m.$.sg.$.gen.,4
.m.,vant,vato,o,.m.$.sg.$.gen.,4
.m.,vant,vatā,ā,.m.$.sg.$.inst.,4
.m.,vant,vatena,ena,.m.$.sg.$.inst.,4
.m.,vant,vantamhi,mhi,.m.$.sg.$.loc.,4
.m.,vant,vantasmiṃ,smiṃ,.m.$.sg.$.loc.,4
.m.,vant,vante,e,.m.$.sg.$.loc.,4
.m.,vant,vati,i,.m.$.sg.$.loc.,4
.m.,vant,vā,ā,.m.$.sg.$.nom.,4
.m.,vant,vanto,o,.m.$.sg.$.nom.,4
.m.,vant,va,a,.m.$.sg.$.voc.,4
.m.,vant,vā,ā,.m.$.sg.$.voc.,4
.m.,vant,vaṃ,ṃ,.m.$.sg.$.voc.,4
.m.,vant,vanta,a,.m.$.sg.$.voc.,4
.m.,vant,vantā,ā,.m.$.sg.$.voc.,4
.nt.,vant,vantebhi,ebhi,.nt.$.pl.$.abl.,4
.nt.,vant,vantehi,ehi,.nt.$.pl.$.abl.,4
.nt.,vant,vante,e,.nt.$.pl.$.acc.,4
.nt.,vant,vantānaṃ,ānaṃ,.nt.$.pl.$.dat.,4
.nt.,vant,vataṃ,aṃ,.nt.$.pl.$.dat.,4
.nt.,vant,vantānaṃ,ānaṃ,.nt.$.pl.$.gen.,4
.nt.,vant,vataṃ,aṃ,.nt.$.pl.$.gen.,4
.nt.,vant,vantebhi,ebhi,.nt.$.pl.$.inst.,4
.nt.,vant,vantehi,ehi,.nt.$.pl.$.inst.,4
.nt.,vant,vantesu,esu,.nt.$.pl.$.loc.,4
.nt.,vant,vā,vā,.nt.$.pl.$.nom.,4
.nt.,vant,vantā,ā,.nt.$.pl.$.nom.,4
.nt.,vant,vanto,o,.nt.$.pl.$.nom.,4
.nt.,vant,vā,vā,.nt.$.pl.$.voc.,4
.nt.,vant,vantā,ā,.nt.$.pl.$.voc.,4
.nt.,vant,vanto,o,.nt.$.pl.$.voc.,4
.nt.,vant,vantā,ā,.nt.$.sg.$.abl.,4
.nt.,vant,vantamhā,amhā,.nt.$.sg.$.abl.,4
.nt.,vant,vantasmā,asmā,.nt.$.sg.$.abl.,4
.nt.,vant,vatā,ā,.nt.$.sg.$.abl.,4
.nt.,vant,vaṃ,vaṃ,.nt.$.sg.$.acc.,4
.nt.,vant,vantaṃ,aṃ,.nt.$.sg.$.acc.,4
.nt.,vant,vantassa,assa,.nt.$.sg.$.dat.,4
.nt.,vant,vato,o,.nt.$.sg.$.dat.,4
.nt.,vant,vantassa,assa,.nt.$.sg.$.gen.,4
.nt.,vant,vato,o,.nt.$.sg.$.gen.,4
.nt.,vant,vatā,ā,.nt.$.sg.$.inst.,4
.nt.,vant,vatena,ena,.nt.$.sg.$.inst.,4
.nt.,vant,vantamhi,amhi,.nt.$.sg.$.loc.,4
.nt.,vant,vantasmiṃ,asmiṃ,.nt.$.sg.$.loc.,4
.nt.,vant,vante,e,.nt.$.sg.$.loc.,4
.nt.,vant,vati,i,.nt.$.sg.$.loc.,4
.nt.,vant,vaṃ,vaṃ,.nt.$.sg.$.nom.,4
.nt.,vant,vantaṃ,aṃ,.nt.$.sg.$.nom.,4
.nt.,vant,va,a,.nt.$.sg.$.voc.,4
.nt.,vant,vā,ā,.nt.$.sg.$.voc.,4
.nt.,vant,vaṃ,ṃ,.nt.$.sg.$.voc.,4
.nt.,vant,vanta,a,.nt.$.sg.$.voc.,4
.nt.,vant,vantā,ā,.nt.$.sg.$.voc.,4
.f.,vanta,vantībhi,ībhi,.f.$.pl.$.abl.,5
.f.,vanta,vantīhi,īhi,.f.$.pl.$.abl.,5
.f.,vanta,vatībhi,ībhi,.f.$.pl.$.abl.,5
.f.,vanta,vatīhi,īhi,.f.$.pl.$.abl.,5
.f.,vanta,vantī,ī,.f.$.pl.$.acc.,5
.f.,vanta,vantiyo,iyo,.f.$.pl.$.acc.,5
.f.,vanta,vatī,ī,.f.$.pl.$.acc.,5
.f.,vanta,vatiyo,iyo,.f.$.pl.$.acc.,5
.f.,vanta,vantīnaṃ,īnaṃ,.f.$.pl.$.dat.,5
.f.,vanta,vatīnaṃ,īnaṃ,.f.$.pl.$.dat.,5
.f.,vanta,vantīnaṃ,īnaṃ,.f.$.pl.$.gen.,5
.f.,vanta,vatīnaṃ,īnaṃ,.f.$.pl.$.gen.,5
.f.,vanta,vantībhi,ībhi,.f.$.pl.$.inst.,5
.f.,vanta,vantīhi,īhi,.f.$.pl.$.inst.,5
